author_url,avatar_url,author_name,author_handle,badge,post_time,tweet_text,replies,retweets,likes,tweet_url,analytics_url,cleaned_text,lemmatized_text,sentiment
https://x.com/TomTHEDogiecoin,https://pbs.twimg.com/profile_images/1670274653036888064/FTpNMcQu_normal.jpg,Tom Eh,@TomTHEDogiecoin,·,1h,"Imagine, instead of this illegal war the money would be used to pay for all Americans health care.",3,1,1,https://x.com/TomTHEDogiecoin/status/2038974821879722361,https://x.com/TomTHEDogiecoin/status/2038974821879722361/analytics,imagine instead of this illegal war the money would be used to pay for all americans health care,imagine instead illegal war money would used pay american health care,Positive
https://x.com/Anna98831,https://pbs.twimg.com/profile_images/1227965517970857985/C26ub2hy_normal.jpg,Anna - Now $7t/yr fossil fuel subsidies,@Anna98831,·,10h,"The US hypocrisy is mind bending.
Iran built their country, & their military strength, despite the oppression from decades of US sanctions!!
The US had achieved neither of those things.
Most destructive & immoral hypocrites in the world.",47,1,,https://x.com/Anna98831/status/2038852805017125265,https://x.com/Anna98831/status/2038852805017125265/analytics,the __united_states__ hypocrisy is mind bending iran built their country their military strength despite the oppression from decades of __united_states__ sanctions the __united_states__ had achieved neither of those things most destructive immoral hypocrites in the world,united_states hypocrisy mind bending iran built country military strength despite oppression decade united_states sanction united_states achieved neither thing destructive immoral hypocrite world,Neutral
https://x.com/EnkianL,https://pbs.twimg.com/profile_images/1479712645888589824/Jd5myftX_normal.jpg,Enkian Latif,@EnkianL,·,15h,"Why don't USA do it? 
Irán didn't start wars or invade other countries. They spend in defense because US. 
80% of it's citizents men and wonen are profesionals, doctors, Masters. 
They have Centuries spending in culture.",108,1,8,https://x.com/EnkianL/status/2038773579219681362,https://x.com/EnkianL/status/2038773579219681362/analytics,why dont usa do it irn didnt start wars or invade other countries they spend in defense because __united_states__ of its citizents men and wonen are profesionals doctors masters they have centuries spending in culture,dont usa irn didnt start war invade country spend defense united_states citizents men wonen profesionals doctor master century spending culture,Neutral
https://x.com/NephilimWatcher,https://pbs.twimg.com/profile_images/732670618877861888/IRROw1BQ_normal.jpg,The White Lady,@NephilimWatcher,·,16h,The thing about HYPOCRITES and VIPERS.. like Rubio.. is that they think THEY are Saints.,62,2,,https://x.com/NephilimWatcher/status/2038748797153718322,https://x.com/NephilimWatcher/status/2038748797153718322/analytics,the thing about hypocrites and vipers like rubio is that they think they are saints,thing hypocrite viper like rubio think saint,Negative
https://x.com/LillyS3827,https://pbs.twimg.com/profile_images/1934314597734817792/4u5QBdsb_normal.jpg,Lilia Slobodeaniuc...,@LillyS3827,·,17h,"Finally some rays of enlightenment...
By the way, weren't you the ones who changed their regime and now you have claims on them too?
Aren't you the ones who isolated them and kept them under sanctions?
You with so many resources and you can't find who is funding terrorists?!",89,2,1,https://x.com/LillyS3827/status/2038746303862034708,https://x.com/LillyS3827/status/2038746303862034708/analytics,finally some rays of enlightenment by the way werent you the ones who changed their regime and now you have claims on them too arent you the ones who isolated them and kept them under sanctions you with so many resources and you cant find who is funding terrorists,finally ray enlightenment way werent one changed regime claim arent one isolated kept sanction many resource cant find funding terrorist,Neutral
https://x.com/Markbhere2,https://pbs.twimg.com/profile_images/918714585372246016/jna_GS-I_normal.jpg,YHW.gaveMark.grace,@Markbhere2,·,16h,Stupid hypocrite America is $40 trillion in debt Iran is not and they still give Health Care to their people Rubio is a moron,615,4,73,https://x.com/Markbhere2/status/2038760493805166779,https://x.com/Markbhere2/status/2038760493805166779/analytics,stupid hypocrite america is trillion in debt iran is not and they still give health care to their people rubio is a moron,stupid hypocrite america trillion debt iran still give health care people rubio moron,Neutral
https://x.com/A1MelanieHarvey,https://pbs.twimg.com/profile_images/1461667799928127490/ainqjcdn_normal.jpg,Melanie Harvey,@A1MelanieHarvey,·,2h,instead of spending billions on a criminal POTUS you put him in jail instead...,3,1,1,https://x.com/A1MelanieHarvey/status/2038972018305995162,https://x.com/A1MelanieHarvey/status/2038972018305995162/analytics,instead of spending billions on a criminal potus you put him in jail instead,instead spending billion criminal potus put jail instead,Negative
https://x.com/Antonio74880006,https://pbs.twimg.com/profile_images/1358423936325857283/kGKjdyKC_normal.jpg,Antonio Lozano,@Antonio74880006,·,14h,He's an imbecile!!! Does he have no clue that our roads are third world. Our infrastructure is falling apart and we are fighting a war on BORROWED money.,5,1,,https://x.com/Antonio74880006/status/2038790362030903429,https://x.com/Antonio74880006/status/2038790362030903429/analytics,hes an imbecile does he have no clue that our roads are third world our infrastructure is falling apart and we are fighting a war on borrowed money,he imbecile clue road third world infrastructure falling apart fighting war borrowed money,Neutral
https://x.com/colorado_j1,https://pbs.twimg.com/profile_images/1761813425858957313/WU3nrt85_normal.jpg,"Justo,",@colorado_j1,·,16h,Are you talking about our country?,32,1,,https://x.com/colorado_j1/status/2038751405515612244,https://x.com/colorado_j1/status/2038751405515612244/analytics,are you talking about our country,talking country,Neutral
https://x.com/JLMurphy7,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,jlm,@JLMurphy7,·,4h,But your ilk are screaming to Fund War in Ukraine.,5,1,,https://x.com/JLMurphy7/status/2038935134758420903,https://x.com/JLMurphy7/status/2038935134758420903/analytics,but your ilk are screaming to fund war in ukraine,ilk screaming fund war ukraine,Neutral
https://x.com/heathercsutton,https://pbs.twimg.com/profile_images/1957652436979707905/FQ6rPiO1_normal.jpg,Heather Sutton,@heathercsutton,·,14h,THEY? would have a different country?,14,,,https://x.com/heathercsutton/status/2038789645203587495,https://x.com/heathercsutton/status/2038789645203587495/analytics,they would have a different country,would different country,Positive
https://x.com/GD_Alisher,https://pbs.twimg.com/profile_images/1794795496457834497/kZqWFBqH_normal.jpg,Ghulamuddin (GD),@GD_Alisher,·,11h,"This is how the US regulates the world order - if America has surplus budgets, then the Govt should spending to fight against diseases, on education, environment and poverty alleviation programs. I think the message in the demonstrations ""No Kings"" is loud and clear, the",67,2,,https://x.com/GD_Alisher/status/2038824861506929057,https://x.com/GD_Alisher/status/2038824861506929057/analytics,this is how the __united_states__ regulates the world order if america has surplus budgets then the govt should spending to fight against diseases on education environment and poverty alleviation programs i think the message in the demonstrations no kings is loud and clear the,united_states regulates world order america surplus budget government spending fight disease education environment poverty alleviation program think message demonstration king loud clear,Neutral
https://x.com/AnnTipathy1752,https://pbs.twimg.com/profile_images/1932194976114376704/Xh1QUpcI_normal.jpg,SugarHiccup,@AnnTipathy1752,·,12h,Do these jackasses ever hear themselves?,16,1,1,https://x.com/AnnTipathy1752/status/2038812342775849264,https://x.com/AnnTipathy1752/status/2038812342775849264/analytics,do these jackasses ever hear themselves,jackass ever hear,Neutral
https://x.com/TheLege35949205,https://pbs.twimg.com/profile_images/1697717679749050368/G5udU9oJ_normal.png,The Legend,@TheLege35949205,·,13h,Imagine is we did not support the wealfare Zionist regime in Isreal. There would be world peace,30,3,,https://x.com/TheLege35949205/status/2038803834789662864,https://x.com/TheLege35949205/status/2038803834789662864/analytics,imagine is we did not support the wealfare zionist regime in isreal there would be world peace,imagine support wealfare zionist regime isreal would world peace,Neutral
https://x.com/PhyllisMusk,https://pbs.twimg.com/profile_images/3645177806/2ae90abd49d9377f5a77cbf16403d70a_normal.jpeg,Phyllis Musk,@PhyllisMusk,·,13h,Kudos to him for getting through that sentence without laughing hysterically.,11,1,1,https://x.com/PhyllisMusk/status/2038806257868612047,https://x.com/PhyllisMusk/status/2038806257868612047/analytics,kudos to him for getting through that sentence without laughing hysterically,kudos getting sentence without laughing hysterically,Positive
https://x.com/LizzB17,https://pbs.twimg.com/profile_images/3509065353/86927e1ecf6860261bbea612366b4e44_normal.jpeg,Liz B,@LizzB17,·,4h,Its unbelievable to me that they even say this . . . . . Just look at what's happening right HERE,5,1,1,https://x.com/LizzB17/status/2038935802646872565,https://x.com/LizzB17/status/2038935802646872565/analytics,its unbelievable to me that they even say this just look at whats happening right here,unbelievable even say look whats happening right,Neutral
https://x.com/amalmerzouk,https://pbs.twimg.com/profile_images/2038190743294967808/BG5paBYF_normal.jpg,amal.merzouk ⴰⵎⴰⵍ ⵎⴻⵔⵣoⵓⴽ,@amalmerzouk,·,14h,"Motto of every bad manager “Follow my instructions, not my example.”",16,,,https://x.com/amalmerzouk/status/2038788057801883994,https://x.com/amalmerzouk/status/2038788057801883994/analytics,motto of every bad manager follow my instructions not my example,motto every bad manager follow instruction example,Negative
https://x.com/StephsMundo,https://pbs.twimg.com/profile_images/2020330816686243840/u3oChOnX_normal.jpg,Stephanie,@StephsMundo,·,15h,"We’d also be able to make sure that EVERY American has either affordable or FREE health care and never go into debt because of their medical bills!
AND I’ll add that NO child would EVER go hungry!",184,1,8,https://x.com/StephsMundo/status/2038765641214369972,https://x.com/StephsMundo/status/2038765641214369972/analytics,wed also be able to make sure that every american has either affordable or free health care and never go into debt because of their medical bills and ill add that no child would ever go hungry,wed also able make sure every american either affordable free health care never go debt medical bill ill add child would ever go hungry,Neutral
https://x.com/silomdon,https://pbs.twimg.com/profile_images/1478555497758220288/I_LvX4Qz_normal.jpg,its only me!,@silomdon,·,16h,Libya did that! You killed their leader too.,19,1,,https://x.com/silomdon/status/2038756983650886017,https://x.com/silomdon/status/2038756983650886017/analytics,libya did that you killed their leader too,libya killed leader,Negative
https://x.com/MexicanMamba7,https://pbs.twimg.com/profile_images/1493688260215853065/SfqOK5EI_normal.jpg,MexicanMamba,@MexicanMamba7,·,12h,"Pot meet kettle! 
Little",21,1,,https://x.com/MexicanMamba7/status/2038817942033371367,https://x.com/MexicanMamba7/status/2038817942033371367/analytics,pot meet kettle little,pot meet kettle little,Negative
https://x.com/Makes78millions,https://pbs.twimg.com/profile_images/1878513712912384001/KY4a1wlE_normal.jpg,laque_Than,@Makes78millions,·,15h,You are loser,99,1,2,https://x.com/Makes78millions/status/2038766540284190781,https://x.com/Makes78millions/status/2038766540284190781/analytics,you are loser,loser,Negative
https://x.com/KenaidaRain1,https://pbs.twimg.com/profile_images/1991905923682500609/blPvWYxW_normal.jpg,Emerald Dream,@KenaidaRain1,·,16h,Also they hadn't spent the money they 'd be in the same place as Syria Libya and Iraq. They are literally threatening Cuba as we speak,215,9,,https://x.com/KenaidaRain1/status/2038754541412246016,https://x.com/KenaidaRain1/status/2038754541412246016/analytics,also they hadnt spent the money they d be in the same place as syria libya and iraq they are literally threatening cuba as we speak,also hadnt spent money place syria libya iraq literally threatening cuba speak,Neutral
https://x.com/kimeppen,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Kim Eppenstiner,@kimeppen,·,13h,Yes.  Let’s all imagine.  Then take action…all of us,9,1,,https://x.com/kimeppen/status/2038796893145199089,https://x.com/kimeppen/status/2038796893145199089/analytics,yes lets all imagine then take actionall of us,yes let imagine take actionall u,Negative
https://x.com/BasedCaliBob,https://pbs.twimg.com/profile_images/1634192538210009090/XQF3Ga-z_normal.jpg,BasedCaliBob,@BasedCaliBob,·,11h,"Imagine just letting the people who made the money just keep it, and not waste it on useless government bullshit.",6,1,,https://x.com/BasedCaliBob/status/2038835268451758488,https://x.com/BasedCaliBob/status/2038835268451758488/analytics,imagine just letting the people who made the money just keep it and not waste it on useless government bullshit,imagine letting people made money keep waste useless government bullshit,Negative
https://x.com/legrand_helena,https://pbs.twimg.com/profile_images/1946542280808030208/lajhhpNo_normal.jpg,Helena,@legrand_helena,·,13h,"The lack of self-awareness among Americans is terrifying. Their country doesn't have access to affordable healthcare, has the highest homicide rate in the developed word, and the largest number of prisoners in the world. What a disgrace.",11,1,1,https://x.com/legrand_helena/status/2038798902003204145,https://x.com/legrand_helena/status/2038798902003204145/analytics,the lack of selfawareness among americans is terrifying their country doesnt have access to affordable healthcare has the highest homicide rate in the developed word and the largest number of prisoners in the world what a disgrace,lack selfawareness among american terrifying country doesnt access affordable healthcare highest homicide rate developed word largest number prisoner world disgrace,Neutral
https://x.com/MorganMontague,https://pbs.twimg.com/profile_images/1880319275921256448/jfPivnak_normal.jpg,𝕋𝕙𝕦𝕟𝕕𝕖𝕣𝕓𝕠𝕝𝕥 𝔾𝕣𝕖𝕒𝕤𝕖 𝕊𝕝𝕒𝕡𝕡𝕖,@MorganMontague,·,2h,"Self own, Marco.",5,1,,https://x.com/MorganMontague/status/2038962144155447358,https://x.com/MorganMontague/status/2038962144155447358/analytics,self own marco,self marco,Neutral
https://x.com/NoSpinZA,https://pbs.twimg.com/profile_images/738099403416866816/a2jWNl3i_normal.jpg,JayL,@NoSpinZA,·,16h,"Imagine if instead of spending billions on weapons, the USA spent that money on its people. 
They’d have free universal healthcare!",721,1,61,https://x.com/NoSpinZA/status/2038761620684292325,https://x.com/NoSpinZA/status/2038761620684292325/analytics,imagine if instead of spending billions on weapons the usa spent that money on its people theyd have free universal healthcare,imagine instead spending billion weapon usa spent money people theyd free universal healthcare,Positive
https://x.com/TheWatc53981021,https://pbs.twimg.com/profile_images/1561095910993584133/9jTTwX1P_normal.jpg,The Watcher,@TheWatc53981021,·,12h,Imagine if the US did the same thing and didn’t give billionaires huge tax breaks.,13,1,,https://x.com/TheWatc53981021/status/2038817162756821242,https://x.com/TheWatc53981021/status/2038817162756821242/analytics,imagine if the __united_states__ did the same thing and didnt give billionaires huge tax breaks,imagine united_states thing didnt give billionaire huge tax break,Neutral
https://x.com/valeriemann20,https://pbs.twimg.com/profile_images/896101338609745921/4gaZ1ZQb_normal.jpg,valeriemann,@valeriemann20,·,12h,The irony !!!,11,1,,https://x.com/valeriemann20/status/2038812435075788809,https://x.com/valeriemann20/status/2038812435075788809/analytics,the irony,irony,Neutral
https://x.com/koosa95,https://pbs.twimg.com/profile_images/1959363240795803650/eLIuio-u_normal.jpg,Margarett,@koosa95,·,16h,"you’re a fucking loser AND a traitor. 

Shut the fuck up about Iran AND BRING OUR SONS AND DAUGHTERS HOME!",29,1,1,https://x.com/koosa95/status/2038755003062460648,https://x.com/koosa95/status/2038755003062460648/analytics,youre a fucking loser and a traitor shut the fuck up about iran and bring our sons and daughters home,youre fucking loser traitor shut fuck iran bring son daughter home,Neutral
https://x.com/DrSilverStacker,https://pbs.twimg.com/profile_images/2025312839171252224/01BNA5oe_normal.jpg,DR. Silver Stacker,@DrSilverStacker,·,16h,I fkng swear that these fkrs don’t know the concept of what a mirror is….. it boggles the mind!,331,1,27,https://x.com/DrSilverStacker/status/2038748656891765183,https://x.com/DrSilverStacker/status/2038748656891765183/analytics,i fkng swear that these fkrs dont know the concept of what a mirror is it boggles the mind,fkng swear fkrs dont know concept mirror boggles mind,Negative
https://x.com/terryrus99,https://pbs.twimg.com/profile_images/1725504925583777792/fIC1i7Si_normal.jpg,Terry and a turtle,@terryrus99,·,16h,"Imagine if instead of spending billions on weapons, Iran spent that money on its people. They’d be much more easily screwed over by Israel and the West.

They'd be the next West Bank, Syria or Cuba.",83,1,2,https://x.com/terryrus99/status/2038759864894447904,https://x.com/terryrus99/status/2038759864894447904/analytics,imagine if instead of spending billions on weapons iran spent that money on its people theyd be much more easily screwed over by israel and the west theyd be the next west bank syria or cuba,imagine instead spending billion weapon iran spent money people theyd much easily screwed israel west theyd next west bank syria cuba,Positive
https://x.com/Nas_907,https://pbs.twimg.com/profile_images/1985526594706812928/9w9LPBdY_normal.jpg,jeedi,@Nas_907,·,16h,Blacks are way too smarter than these folks in the White House. Everyone is laughing at them. They think the world is all about weapons and killing ppl lol,187,1,,https://x.com/Nas_907/status/2038760241630789717,https://x.com/Nas_907/status/2038760241630789717/analytics,blacks are way too smarter than these folks in the white house everyone is laughing at them they think the world is all about weapons and killing ppl lol,black way smarter folk white house everyone laughing think world weapon killing people laugh loud,Negative
https://x.com/ptmunich,https://pbs.twimg.com/profile_images/1885638132885852160/wfWrwT2e_normal.jpg,Paul Thomas,@ptmunich,·,3h,Rubio is beyond caricature.,7,1,,https://x.com/ptmunich/status/2038953730142327287,https://x.com/ptmunich/status/2038953730142327287/analytics,rubio is beyond caricature,rubio beyond caricature,Neutral
https://x.com/CheburekiMan,https://pbs.twimg.com/profile_images/1796295718090526720/t_VAdI4H_normal.jpg,Chebureki Man,@CheburekiMan,·,16h,"Dude should look in a mirror, though he'd probably have a heart attack when he doesn't see any reflection.",915,1,6,https://x.com/CheburekiMan/status/2038762894402404406,https://x.com/CheburekiMan/status/2038762894402404406/analytics,dude should look in a mirror though hed probably have a heart attack when he doesnt see any reflection,dude look mirror though hed probably heart attack doesnt see reflection,Neutral
https://x.com/myInvestingMuse,https://pbs.twimg.com/profile_images/1513479830473482243/gspomB55_normal.jpg,my investing muse,@myInvestingMuse,·,4h,They have excluded America from this conversation. What should the people do?,2,,,https://x.com/myInvestingMuse/status/2038941858601300431,https://x.com/myInvestingMuse/status/2038941858601300431/analytics,they have excluded america from this conversation what should the people do,excluded america conversation people,Neutral
https://x.com/DataJuggler007,https://pbs.twimg.com/profile_images/1839761786150510592/QsYpksVs_normal.jpg,DataJuggler,@DataJuggler007,·,17h,They say that with a straight face is what's so funny. Imagine if all the money we spend on playing army over the world was spent on making lives better for Americans.,79,3,,https://x.com/DataJuggler007/status/2038747952580096503,https://x.com/DataJuggler007/status/2038747952580096503/analytics,they say that with a straight face is whats so funny imagine if all the money we spend on playing army over the world was spent on making lives better for americans,say straight face whats funny imagine money spend playing army world spent making life better american,Positive
https://x.com/yzyavuz4242,https://pbs.twimg.com/profile_images/2035810666007920640/AvgBp69x_normal.jpg,,@yzyavuz4242,·,10h,"The Iranians are right; they know that thieves like you will steal their oil and underground resources, that's why they spent money on weapons. I think everyone should do the same; you are the thieves of the world.",13,1,,https://x.com/yzyavuz4242/status/2038847863006843130,https://x.com/yzyavuz4242/status/2038847863006843130/analytics,the iranians are right they know that thieves like you will steal their oil and underground resources thats why they spent money on weapons i think everyone should do the same you are the thieves of the world,iranian right know thief like steal oil underground resource thats spent money weapon think everyone thief world,Neutral
https://x.com/oldgrrlsclub,https://pbs.twimg.com/profile_images/1821846696487174144/ofNW-6i-_normal.jpg,OldGrrlsClub,@oldgrrlsclub,·,10h,Pot kettle.,22,1,1,https://x.com/oldgrrlsclub/status/2038840355970310210,https://x.com/oldgrrlsclub/status/2038840355970310210/analytics,pot kettle,pot kettle,Neutral
https://x.com/Trendstockers,https://pbs.twimg.com/profile_images/2027096445669855232/9RL-UKpa_normal.jpg,Trendstockers,@Trendstockers,·,16h,They’d be invaded. Looks like Iran made the right decision.,83,2,,https://x.com/Trendstockers/status/2038755739762819542,https://x.com/Trendstockers/status/2038755739762819542/analytics,theyd be invaded looks like iran made the right decision,theyd invaded look like iran made right decision,Neutral
https://x.com/Doodledido,https://pbs.twimg.com/profile_images/639760111129395200/KG4YLsrH_normal.jpg,Ad Pacem,@Doodledido,·,12h,"He is sending messages to the American public. He wants to be president, over JD what’s his name",12,1,,https://x.com/Doodledido/status/2038820428358263055,https://x.com/Doodledido/status/2038820428358263055/analytics,he is sending messages to the american public he wants to be president over jd whats his name,sending message american public want president jd whats name,Positive
https://x.com/Mcfaden7777,https://pbs.twimg.com/profile_images/1874608427797770240/BWqxbDPH_normal.jpg,Sandy Mcfaden,@Mcfaden7777,·,10h,The guy is a walking oxymoron,2,1,1,https://x.com/Mcfaden7777/status/2038847231823151605,https://x.com/Mcfaden7777/status/2038847231823151605/analytics,the guy is a walking oxymoron,guy walking oxymoron,Neutral
https://x.com/DerekDocuments,https://pbs.twimg.com/profile_images/2033699591418179584/E-Lu1M5I_normal.jpg,Derek,@DerekDocuments,·,14h,You know it’s bad when moronic socialists are right.,12,,,https://x.com/DerekDocuments/status/2038785417428742372,https://x.com/DerekDocuments/status/2038785417428742372/analytics,you know its bad when moronic socialists are right,know bad moronic socialist right,Negative
https://x.com/jamezdhawaii,https://pbs.twimg.com/profile_images/1785071329030582272/r-WBpssV_normal.jpg,Jim Dorsey,@jamezdhawaii,·,17h,"You already have no chance to continue in politics after ‘28. Now, every time you validate the ridic policies of this admin, you solidify that reality.",72,1,2,https://x.com/jamezdhawaii/status/2038740184305697043,https://x.com/jamezdhawaii/status/2038740184305697043/analytics,you already have no chance to continue in politics after now every time you validate the ridic policies of this admin you solidify that reality,already chance continue politics every time validate ridic policy admin solidify reality,Positive
https://x.com/MathieMyers,https://pbs.twimg.com/profile_images/3506099883/cda7bd5492619e49779400774c56fcdd_normal.jpeg,D. Myers,@MathieMyers,·,17h,"But they wouldn’t be able to defend themselves against being invaded by Israel and the US, as you just attacked them unprovoked. Don’t forget also that you had the Shah of Iran puppet in place until the they revolted in 1979 against his brutal dictatorship.",140,4,,https://x.com/MathieMyers/status/2038740887253979464,https://x.com/MathieMyers/status/2038740887253979464/analytics,but they wouldnt be able to defend themselves against being invaded by israel and the __united_states__ as you just attacked them unprovoked dont forget also that you had the shah of iran puppet in place until the they revolted in against his brutal dictatorship,wouldnt able defend invaded israel united_states attacked unprovoked dont forget also shah iran puppet place revolted brutal dictatorship,Negative
https://x.com/DJMF420,https://pbs.twimg.com/profile_images/2012232907205595136/Xds3OP9Z_normal.jpg,Justin F,@DJMF420,·,16h,"He’s not very adept at irony, is he?",23,1,,https://x.com/DJMF420/status/2038756972942495750,https://x.com/DJMF420/status/2038756972942495750/analytics,hes not very adept at irony is he,he adept irony,Neutral
https://x.com/stevepfi2,https://pbs.twimg.com/profile_images/2034054055283322880/Do67T5ce_normal.jpg,Mizzi2026,@stevepfi2,·,17h,Except the Israelis wouldn't stop their genocide and Greater Israel mania.,108,5,,https://x.com/stevepfi2/status/2038743444949245983,https://x.com/stevepfi2/status/2038743444949245983/analytics,except the israelis wouldnt stop their genocide and greater israel mania,except israeli wouldnt stop genocide greater israel mania,Neutral
https://x.com/niallw666,https://pbs.twimg.com/profile_images/1415626821345939460/MZi8RdLV_normal.jpg,Niall Mac an Bháird,@niallw666,·,13h,"I’m sure the Iranian regime is delighted they did spend all that on weapons, considering that they needed it & more to fight back in a war they didn’t start.",10,1,,https://x.com/niallw666/status/2038806967469154509,https://x.com/niallw666/status/2038806967469154509/analytics,im sure the iranian regime is delighted they did spend all that on weapons considering that they needed it more to fight back in a war they didnt start,im sure iranian regime delighted spend weapon considering needed fight back war didnt start,Neutral
https://x.com/DOualaalou,https://pbs.twimg.com/profile_images/1819097300175654912/nfFjgQqb_normal.jpg,Dr. David Oualaalou,@DOualaalou,·,12h,"Spot on, Rebecca!",43,3,,https://x.com/DOualaalou/status/2038809865670553760,https://x.com/DOualaalou/status/2038809865670553760/analytics,spot on rebecca,spot rebecca,Neutral
https://x.com/DebbieDoukakis,https://pbs.twimg.com/profile_images/2009478954747334656/qZ92UZ7t_normal.jpg,Debbie said…,@DebbieDoukakis,·,13h,Does he hear himself? Imagine if the US spent billions on healthcare for its people.,9,1,1,https://x.com/DebbieDoukakis/status/2038795934562459817,https://x.com/DebbieDoukakis/status/2038795934562459817/analytics,does he hear himself imagine if the __united_states__ spent billions on healthcare for its people,hear imagine united_states spent billion healthcare people,Positive
https://x.com/tforce7777,https://pbs.twimg.com/profile_images/1870863634194386945/JUcZ_dzF_normal.jpg,G. Paco Gonzalez,@tforce7777,·,17h,"I swear, this administration continues to baffle the mind. Are they really that fucking stupid",366,3,27,https://x.com/tforce7777/status/2038743554076615032,https://x.com/tforce7777/status/2038743554076615032/analytics,i swear this administration continues to baffle the mind are they really that fucking stupid,swear administration continues baffle mind really fucking stupid,Positive
https://x.com/ChndrVkrm,https://pbs.twimg.com/profile_images/1975754159300239360/W6daNbeD_normal.jpg,Vikram Chander,@ChndrVkrm,·,13h,"If the US didn't interfere in Geo politics in Gulf, Iran, Pakistan, Taiwan, Ukraine, arms purchases would be trillions less and the US would be bankrupt..",55,1,1,https://x.com/ChndrVkrm/status/2038803243254599986,https://x.com/ChndrVkrm/status/2038803243254599986/analytics,if the __united_states__ didnt interfere in geo politics in gulf iran pakistan taiwan ukraine arms purchases would be trillions less and the __united_states__ would be bankrupt,united_states didnt interfere geo politics gulf iran pakistan taiwan ukraine arm purchase would trillion less united_states would bankrupt,Negative
https://x.com/AleksBorat,https://pbs.twimg.com/profile_images/1573724234576183300/gW_MfX5H_normal.jpg,Alex Borat,@AleksBorat,·,16h,"It feels like they are drilling my brains through the monitor, I refuse to believe a normal sane person could act like this. They attack Ukraine, Iran, wants to invade Cuba, Mexico and Canada, to create a biggest military base in Greenland. WHY?! If Russia is their friends>!>!>",177,1,1,https://x.com/AleksBorat/status/2038756065911709913,https://x.com/AleksBorat/status/2038756065911709913/analytics,it feels like they are drilling my brains through the monitor i refuse to believe a normal sane person could act like this they attack ukraine iran wants to invade cuba mexico and canada to create a biggest military base in greenland why if russia is their friends,feel like drilling brain monitor refuse believe normal sane person could act like attack ukraine iran want invade cuba mexico canada create biggest military base greenland russia friend,Neutral
https://x.com/ElbeeBennettt,https://pbs.twimg.com/profile_images/1656234437078548483/-r4YzyL-_normal.jpg,Elba Borgia,@ElbeeBennettt,·,16h,He needs to look in a fkn mirror .,17,1,1,https://x.com/ElbeeBennettt/status/2038759732496715909,https://x.com/ElbeeBennettt/status/2038759732496715909/analytics,he needs to look in a fkn mirror,need look fkn mirror,Neutral
https://x.com/stevecstny,https://pbs.twimg.com/profile_images/1368251017796673543/XtYGL233_normal.jpg,Steve Collins,@stevecstny,·,17h,"Imagine if Americans spent all that military money on education, healthcare, infrastructure, etc",46,1,3,https://x.com/stevecstny/status/2038743571759534303,https://x.com/stevecstny/status/2038743571759534303/analytics,imagine if americans spent all that military money on education healthcare infrastructure etc,imagine american spent military money education healthcare infrastructure etc,Positive
https://x.com/maura_resister,https://pbs.twimg.com/profile_images/1590491286955606021/_HKW9JI7_normal.jpg,Maura,@maura_resister,·,17h,Rubio needs to take his own advice fucking hypocrite,132,18,,https://x.com/maura_resister/status/2038742910489755771,https://x.com/maura_resister/status/2038742910489755771/analytics,rubio needs to take his own advice fucking hypocrite,rubio need take advice fucking hypocrite,Positive
https://x.com/avan_singh0,https://pbs.twimg.com/profile_images/1887850609124212736/uSxQXETY_normal.jpg,Avan,@avan_singh0,·,13h,Imagine if instead of talking about increasing their military budget from 1 to 1.5 Trillion racoon doubled the nasa's budget . But no,8,1,,https://x.com/avan_singh0/status/2038794210833584499,https://x.com/avan_singh0/status/2038794210833584499/analytics,imagine if instead of talking about increasing their military budget from to trillion racoon doubled the nasas budget but no,imagine instead talking increasing military budget trillion racoon doubled nasa budget,Neutral
https://x.com/mgmkerry,https://pbs.twimg.com/profile_images/1395100454556741644/zxYmLZfJ_normal.jpg,Maura G Moynihan,@mgmkerry,·,15h,"IRAN does spend  money on it's people. In Iran :
*70% women have university degrees. In USA 38%.
*70% of scientific & engineering workforce are women. USA 28-30%.
*Women hold 30 to 34% of top university positions.
USA wants to free Iranian women while murdering their children.",34,1,2,https://x.com/mgmkerry/status/2038771678742798557,https://x.com/mgmkerry/status/2038771678742798557/analytics,iran does spend money on its people in iran women have university degrees in usa of scientific engineering workforce are women usa women hold to of top university positions usa wants to free iranian women while murdering their children,iran spend money people iran woman university degree usa scientific engineering workforce woman usa woman hold top university position usa want free iranian woman murdering child,Neutral
https://x.com/KnightLeon34974,https://pbs.twimg.com/profile_images/1761366684160638976/n3jvWaZH_normal.jpg,Leon Knight,@KnightLeon34974,·,14h,"Hypocrisy, bounded only by grand stupidity..!!",8,1,,https://x.com/KnightLeon34974/status/2038792587486888251,https://x.com/KnightLeon34974/status/2038792587486888251/analytics,hypocrisy bounded only by grand stupidity,hypocrisy bounded grand stupidity,Negative
https://x.com/Konigsberg60,https://pbs.twimg.com/profile_images/955219982408859648/eR5DE-TR_normal.jpg,We are the astroid,@Konigsberg60,·,17h,Gross hypocrisy.,284,1,9,https://x.com/Konigsberg60/status/2038744456736727102,https://x.com/Konigsberg60/status/2038744456736727102/analytics,gross hypocrisy,gross hypocrisy,Positive
